Intent,Pattern,Response
prohibited_items,What items are prohibited in NZ?,"Restriction Type: P
Details: Turpentine
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: P
Details: Umbrellas; Walking-sticks
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: P
Details: Unused stamps
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: P
Details: Varnish (e.g. Removers; thinners)
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: P
Details: Vegetable products
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: P
Details: Watches
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: P
Details: Weapons of mass destruction; ballistic-related goods including chemicals; biological agents; plant and animal pathogens nuclear material; equipment and technology and missiles  from Democratic People's Republic of Korea (North Korea)
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: P
Details: Weapons; including bows; crossbows and arrows; harpoons; guns; spear guns; sling shots and catapults
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: P
Details: Weed killers
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: P
Details: Wood and articles of wood; wood charcoal
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: P
Details: Wood charcoal; cork and articles of cork: manufactures of straw: or esparto or of other plaiting materials: basketware and wickerwork
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: P
Details: Zinc powder
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: R
Details: Aerosol sprays containing: Carbon tetrachloride; Halons 1211; 1301 and 2402
More Info: Environmental Protection Authority (EPA)
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: R
Details: All HBFCs  (all hydrobromoflurocarbons)
More Info: EPA
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: R
Details: All HCFCs (all hydrochloroflurocarbons)
More Info: EPA
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: R
Details: Baby walkers
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: R
Details: Batteries (car or wet cell)
More Info: EPA
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: R
Details: Batteries made from lithium
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: R
Details: Battery contained in any appliances
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: R
Details: Bicycles
More Info: Trading Standards Ministry of Business Innovation and Employment (MBIE)
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: R
Details: Candles containing lead in their wicks; candle wicks contaning lead
More Info: Trading Standards MBIE
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: R
Details: Carbon tetrachloride
More Info: EPA
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: R
Details: CFCs (all Chloroflurocarbons)
More Info: EPA
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: R
Details: Chainsaws
More Info: Trading Standards MBIE
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: R
Details: Children's crayons; water colours; finger paints
More Info: EPA
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: R
Details: Children's goods: childrens'nightwear; children's toys; cots
More Info: Trading Standards; MBIE
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: R
Details: Cigarette lighters: all disposable lighters; refillable cigarette lighters with a Customs value less than NZ$3.50
More Info: Trading Standards MBIE
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: R
Details: Cluster munitions
More Info: Ministry of Foreign Affairs and Trade
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: R
Details: Electrical machinery and equipment and parts thereof; sound recorders and reproducers: television image and sound recorders and reproducers; and part and accessories of such articles
More Info: MBIE
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: R
Details: Food - every article whose sale in New Zealand would be an offence against the Food Act 1981
More Info: Ministry of Primary Industries
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: R
Details: Halons
More Info: EPA
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: R
Details: Headgear and parts thereof
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: R
Details: Hot water bottles
More Info: Trading Standards MBIE
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: R
Details: Iranian goods
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: R
Details: Lead in children's toys
More Info: Trading Standards MBIE
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: R
Details: Liquids not otherwise classfied as dangerous
More Info: NZ Post
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: R
Details: Magnetic material
More Info: Trading Standards MBIE
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: R
Details: Magnets
More Info: Trading Standards MBIE
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: R
Details: Methyl bromide
More Info: EPA
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: R
Details: Methyl chloroform
More Info: EPA
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: R
Details: Mobile phones: Used mobile phones must comply with Basel Convention guidelines
More Info: EPA
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: R
Details: Multi-purpose ladders
More Info: Trading Standards MBIE
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: R
Details: Pistol Crossbows
More Info: Trading Standards MBIE
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NZ?,"Restriction Type: R
Details: Seeds
More Info: Ministry for Primary Industries
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NI?,"Restriction Type: N
Details: Please check on the destination customs website; for any other restrictions and prohibitions
More Info: http://www.dga.gob.ni/
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NE?,"Restriction Type: N
Details: Animal meet
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NE?,"Restriction Type: N
Details: Fabrics
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NE?,"Restriction Type: N
Details: Meat and edible offal
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NE?,"Restriction Type: N
Details: Vegetable products
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NE?,"Restriction Type: N
Details: Works of art
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NE?,"Restriction Type: P
Details: Combustible materials
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NE?,"Restriction Type: P
Details: Corrosive materials
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NE?,"Restriction Type: P
Details: Dangerous goods
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NE?,"Restriction Type: P
Details: Explosives
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NE?,"Restriction Type: P
Details: Flammable liquids
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NE?,"Restriction Type: P
Details: Flammable solids
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NE?,"Restriction Type: P
Details: Gases
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NE?,"Restriction Type: P
Details: Infectious materials
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NE?,"Restriction Type: P
Details: Please check on the destination customs website; for any other restrictions and prohibitions
More Info: http://www.finances.gouv.ne/index.php/direction-services/administration-centrale/les-directions-generales/la-direction-generale-des-douanes-dgd
Last Updated: 2020-05-19 12:04:16"
prohibited_items,What items are prohibited in NE?,"Restriction Type: P
Details: Toxic materials
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NG?,"Restriction Type: P
Details: Please check on the destination customs website; for any other restrictions and prohibitions
More Info: https://customs.gov.ng/
Last Updated: 2020-05-19 12:05:13"
prohibited_items,What items are prohibited in MK?,"Restriction Type: P
Details: Please check on the destination customs website; for any other restrictions and prohibitions
More Info: https://www.customs.gov.mk/
Last Updated: 2021-01-11 10:57:55"
prohibited_items,What items are prohibited in NO?,"Restriction Type: N
Details: Please check on the destination customs website; for any other restrictions and prohibitions
More Info: http://www.toll.no/en/
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NO?,"Restriction Type: P
Details: Articles of asbestos or containing asbestos
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NO?,"Restriction Type: P
Details: CITES - endangered plant or animal species
More Info: http://www.miljodirektoratet.no
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NO?,"Restriction Type: P
Details: Counterfeit articles of all types of goods
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NO?,"Restriction Type: P
Details: Electro-shock weapons; pepper spray and similar products; flick-knives; stilettos; knuckledusters and other particularly dangerous articles that may be used in acts of violence
More Info: https://www.politi.no/international/
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NO?,"Restriction Type: P
Details: Exposives; pyrotechnic products; matches; pyrophoric alloys; combustible preparations
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NO?,"Restriction Type: P
Details: Live Animals
More Info: http://www.mattilsynet.no/language/english/
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NO?,"Restriction Type: P
Details: Perfumes (alcohol based; flammable)::Hair lacquers (if flammable)::Glue and adhesives; flammable.
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NO?,"Restriction Type: P
Details: Photographic or cinematographic goods
More Info: https://www.politi.no/international/
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NO?,"Restriction Type: R
Details: Arms; munitions etc.
More Info: https://www.politi.no/international/
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NO?,"Restriction Type: R
Details: Bank notes; currency notes; traveller's cheques
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NO?,"Restriction Type: R
Details: Batteries
More Info:  
Last Updated: 2016-01-01 00:00:00"
prohibited_items,What items are prohibited in NO?,"Restriction Type: R
Details: Beverages; spirits and vinegar
More Info: http://www.regjeringen.no/en/dep/hod.html?id=421
Last Updated: 2016-01-01 00:00:00"
